batter_id,batter,comp_1,sim_1,comp_2,sim_2,comp_3,sim_3
511871c6,W Perchard,Saad Bin Zafar,86.1,R Ashwin,80.4,JP Faulkner,79.4
514628bd,I Katzarski,CA Young,88.9,A Zampa,85.2,Ibrahim Rizan,84.7
5152ab02,Habib Khan,RG Sharma,95.6,TL Seifert,95.5,Bilal Zalmai,95.2
518a21ed,Awais Ahmad,GR Adair,83.7,I Kaia,82.7,M van Lingen,81.7
518d96de,MR Montfort,AU Rashid,85.8,DL Vettori,79.0,SW Poynter,78.6
5190900f,E Haven,Y Saranonnakkun,63.7,R Ngarava,61.9,HR Walsh,59.1
519c30cb,CJ Gannon,D Heyliger,88.3,Sayed Monib,82.0,P Useni,81.1
51a125b3,T Nightingale,M Simpson-Parker,93.3,B Niaz,91.6,T Parima,86.2
51a36d3e,GH Worker,RD Gaikwad,95.5,Haider Butt,94.0,Saim Hussain,93.8
51a3c5ef,MJ McClenaghan,Fitri Sham,79.7,D Heyliger,72.4,Sayed Monib,71.6
51a60c16,CJ Boyce,B Kumar,87.1,AU Rashid,81.8,Pavandeep Singh,80.4
51abacb2,MM Sarwar,AU Rashid,84.4,B Kumar,79.7,KMDN Kulasekara,71.3
51e1ed69,SG Borthwick,CN Onwuzulike,75.3,Mehedi Hasan Miraz,72.1,XM Marshall,70.2
52062ed6,Ali Muaaz,Kim Daeyeon,85.2,Abdur Razzak,80.2,K Piet,78.2
5208c0a1,DI Allan,AJ Jabiri,89.1,Khin Aye,82.1,D Jakiel,81.4
522bea89,Rohail Nazir,P Useni,85.3,Rafiullah,84.8,CV Anto,83.5
523c8494,Walid Sahibzada,Abhijeet Ahuja,71.6,Festus Benn,69.8,GT Taylor,69.6
524943f1,A Davidson Soler,Saad Bin Zafar,85.3,KP Pietersen,80.2,Sarfraz Ahmed,80.1
5249f9c4,AE Isesele,Sompal Kami,67.6,Khalid Zahid,67.0,Zahir Mohammed,56.5
525c3f54,AR Adams,DL Vettori,81.4,GD Elliott,81.3,SW Poynter,78.5
526a1047,MJ Tugaga,JP Faulkner,80.2,SW Poynter,79.4,DL Vettori,76.6
526e006d,Jay Odedra,S Periyalwar,53.3,M Campopiano,44.1,Yves Cyusa,43.0
526fe472,DE Martel,FJ Klaassen,86.4,Abdur Razzak,85.6,CA Young,83.2
5278cecc,Muhammed Imran,CA Young,86.2,Bilal Khan,85.5,A Shukla,83.4
527c2dab,C Floyd,SW Poynter,86.9,C Kyewuta,85.8,JP Faulkner,82.4
52980a48,TN de Grooth,Milind Kumar,82.4,TC Bruce,78.2,JF Mooney,77.6
5299063a,CK Jasmat,Saif Hassan,88.4,Usman Patel,79.2,LMP Simmons,79.1
529eb9e0,OC McCoy,WJ Cope,84.0,Abdur Razzak,78.6,B Muzarabani,77.2
52b090a6,Lakshit Gupta,Umar Akmal,92.1,G Burrows,88.4,BJ Bennett,88.3
52c952d9,T Sangha,CA Young,92.2,Bilal Khan,86.0,A Zampa,84.9
52dfe157,T Filer,B Muzarabani,84.6,Abdur Razzak,81.1,WJ Cope,77.7
52e8dd6b,Zaheer Maqsood,Abdur Razzak,87.8,FJ Klaassen,85.8,PVD Chameera,82.6
52f08be8,JM Muirhead,B Kumar,78.9,AU Rashid,77.4,WP Masakadza,73.6
52f96571,RJ Trott,N Nuntarach,85.9,AG Cremer,84.7,WJ Cope,84.5
530b20e3,JRMVB Sanjaya,SP Narine,73.8,ASF Sirah,68.4,TG Southee,67.3
5319f95b,Nay Lin Htun,Nasum Ahmed,71.3,Ibrahim Rizan,67.6,AG Cremer,66.6
5332fc2f,Hamid Mahmood,Afif Hossain,86.4,NR Kirton,80.0,A Kheterpal,79.7
5335c5a7,M Vaik,B Kumar,81.9,Ibrahim Hassan,79.4,CA Soper,77.1
5338b9f5,Muhammad Muneeb,KJ Coetzer,94.6,Tanzid Hasan,87.7,M Taylor,87.6
53419aff,J Ghadiyali,P Suanchuai,87.1,AJ Jabiri,85.6,J Jemison,79.9
53494306,Shahzeb Afridi,JO Holder,87.3,S Dube,84.8,AD Russell,81.4
53597be1,BRM Taylor,Agha Salman,93.9,NA Greenwood,93.7,DPMD Jayawardene,93.6
5360c9be,R Mangal,Abdur Razzak,96.9,PVD Chameera,91.0,Bilal Khan,87.9
5365f10f,RR Bastiansz,Nazmul Hossain Shanto,84.6,Afif Hossain,84.4,Usman Khan,83.9
537021f5,JT Brassell,B Kumar,86.5,AU Rashid,86.4,Pavandeep Singh,82.0
53967e23,Nazmus Sakib,AU Rashid,78.2,B Kumar,75.9,Pavandeep Singh,71.5
53984f75,N Tyagi,Abdur Razzak,89.9,Bilal Khan,87.0,A Zampa,86.3
53ace082,Arun Yadav,Bilal Zalmai,97.4,Karanbir Singh,96.0,Syed Aziz,95.2
53bc7b84,Aftab Ahmed,PHKD Mendis,89.6,TC Barker,88.4,Wasim Ali,87.3
53c35b3a,Elias Tilman,AJ Jabiri,84.8,Abdur Razzak,83.9,V Baskaran,82.1
53d0b0dc,A Kaul,WP Masakadza,73.2,C Pengkumta,67.3,Z Bimenyimana,66.0
53dd7d8e,Andre Jarju,K Piet,77.4,Khin Aye,61.0,Kim Daeyeon,60.3
5426de63,HB Shipley,AU Rashid,86.5,SW Poynter,78.2,DL Vettori,77.7
54279e23,Alok Kapali,D Jakiel,81.6,Kim Daeyeon,80.3,Khin Aye,78.1
543b4a1f,R Telemachus,SW Poynter,82.6,JP Faulkner,82.2,DL Vettori,78.9
54403333,N Salekar,Yusuf Ebrahim,87.9,N Tanner,86.6,Shantanu Kaveri,78.1
5441db8c,Aizaz Cheema,S Yeshi,84.0,B Muzarabani,83.5,Abdur Razzak,81.6
5470418a,T Rossi,AR Cusack,78.6,Jordan O'Brien,77.1,D Sabir,76.2
5471024e,JM Davison,S Yeshi,83.2,B Muzarabani,82.5,Abdur Razzak,80.7
54725e8b,IH Romaine,G Bakiweyem,74.5,Ainool Hafizs,72.5,Ijaz Hussain,71.9
5473ec6f,Manish Sharma,K Piet,81.3,Khin Aye,80.3,Kim Daeyeon,78.2
547408c8,NL Smith,MJ Richardson,78.6,Azyan Farhath,77.7,Mohammad Ahnaff,76.7
5481bd91,J Hill,V Baskaran,88.8,N Nuntarach,88.5,AJ Jabiri,86.7
5485c999,P Dakainivanua,Sufyan Mehmood,75.7,Shahil Momin,70.8,CA Soper,69.5
548d4188,KS Airee,Ainool Hafizs,66.7,Mudassar Bukhari,63.5,Mehran Khan,63.4
54909313,Sajid Khan,Bilal Khan,91.7,Abdur Razzak,88.7,CA Young,82.2
5491a9ff,G Gune,A Patmore,73.9,R Gaznavi,72.5,S Samarawickrama,70.3
5493ad5c,Tanzeel Sheikh,Sher Sahak,75.6,VD Adewoye,72.5,RW Chakabva,69.8
54ef649e,ST de Silva,Abdur Razzak,90.1,B Muzarabani,90.0,K Piet,83.5
5500c675,PC Connell,CA Young,86.5,Bilal Khan,84.1,A Zampa,80.3
550c9b2c,O Duff,TG Southee,45.4,HA Chohan,45.2,SCJ Broad,44.7
552518ea,Ashish Gupta,AJ Jabiri,72.4,WJ Cope,65.5,Mohameed Taiwo,62.9
552b228c,Anshuman Rath,JH Kallis,97.1,BJ Bennett,95.5,KS Williamson,95.5
5531248e,MDK Perera,B Muzarabani,89.0,Abdur Razzak,86.4,K Piet,82.3
554f19e4,Nishat Sakib,HJ Manenti,70.5,C Campher,69.4,AK Mohan,66.5
5570c4c1,M Choamba,D Jakiel,83.2,N Nuntarach,83.1,C Rububagumya,83.1
5574750c,JC Archer,Khalid Ahmadi,88.3,Hasan Ali,88.2,S Prasanna,84.9
557550a4,Hamza Dar,Mohammad Ihsan,95.5,KJ Stagno,91.2,KS Leverock,91.0
5592153b,Kamran Wahid,CA Young,89.8,Bilal Khan,85.8,FJ Klaassen,84.7
5597338d,S Ravikumar,SY Nihute,79.6,W Niyitanga,76.5,SE Marsh,74.7
55a5cffb,A Ahmadhel,B Muzarabani,86.0,N Nuntarach,81.5,AN Toube,81.4
55a73018,Waqar Ali,SW Poynter,86.0,C Kyewuta,82.7,JP Faulkner,81.5
55d07946,K Ghalley,DL Brangman,89.3,A Halbhavi,73.9,CN Kakuru,68.2
55e6c23c,Mustafa Balkis,B Muzarabani,88.3,Abdur Razzak,82.6,S Yeshi,82.0
55f0e741,C Greenshields,Aamir Kaleem,86.8,T Manders,84.6,SR Taylor,84.6
55f33b32,JL Ontong,G Stewart,86.7,Khalid Ahmadi,84.7,S Prasanna,82.7
55fedd51,KK Tillett,Kim Daeyeon,89.5,K Nestor,86.0,K Piet,85.7
56153e74,TV Valivarthi,B Balala,75.7,I Ntirenganya,68.9,V Baskaran,68.9
56544f81,S Rossi,B Muzarabani,83.6,WJ Cope,80.7,D Wheatley,79.2
5661ef90,A Sharma,K Mishara,97.3,K Bhurtel,93.1,BA King,92.8
5673a3fc,NL McCullum,AM Kimote,73.5,C Karunaratne,71.7,Nasrulla Rana,71.2
5680f1ad,CO Obuya,Sami Sohail,93.8,Virandeep Singh,93.5,Syed Aziz,93.1
568e5a4a,AR Cusack,L Ronchi,81.3,T Rossi,78.6,Jordan O'Brien,78.3
568fe66e,I Stewart,FA Allen,91.2,P Useni,89.1,Rafiullah,86.6
5691931a,Haseebullah Khan,JT Smuts,64.4,CK Jasmat,60.5,AB Kamara,58.7
56ab442f,NM Coulter-Nile,I Udana,85.9,AT Nidamanuru,85.7,G Motie,80.9
56b41ed3,SY Nihute,SE Marsh,82.6,R Nehonde,75.6,JP Kaltapau,71.0
56c0966b,T Phaswana,B Muzarabani,91.0,S Yeshi,80.2,C Wright,79.7
56e771ef,Rizwan Mahmood,Khalid Ahmadi,76.8,I Udana,74.2,G Stewart,71.9
56f53516,DAP Darrell,C Pengkumta,76.4,Sandeep Goud,64.9,Hassan Rasheed,63.6
57022b64,BA Simango,B Muzarabani,90.7,S Yeshi,85.3,Abdur Razzak,81.0
571e1d2a,Shayan Jahangir,Abdul Waheed,95.3,Mohammad Hafeez,95.2,Waseem Muhammad,95.1
571f11e4,Tanveer Ahmed,R Ngarava,76.7,Z Bimenyimana,56.7,SF Tiai,56.5
57427d9e,O Touray,B Muzarabani,81.9,AN Toube,80.3,AG Cremer,79.1
5748e866,TD Paine,CN Kakuru,81.3,IKEG Artawan,75.1,DL Brangman,74.9
5750bcb4,E Malinga,B Muzarabani,88.6,S Yeshi,84.3,Abdur Razzak,82.5
5757c506,Danyal Akbar,JP Faulkner,87.0,Imad Wasim,84.7,SW Poynter,82.8
575ab3ce,CU Jayasinghe,Milind Kumar,85.6,J Barker,83.5,S Vesawkar,80.9
576d6fdf,SS Shukla,FJ Klaassen,71.2,N Senamontree,64.6,Abdul Majid Abbasi,63.7
5772882c,Amal Jacob,CA Young,95.1,A Zampa,90.4,Bilal Khan,89.7
5787be00,S Davizi,MDKJ Perera,91.4,SS Iyer,89.6,KL Rahul,89.5
57888f3c,Muhammad Yasin,SJ Myburgh,81.5,H Carlyon,81.4,T Marumani,79.6
5791b840,Yasir Ali Chowdhury,GJ Bailey,84.0,E Chigumbura,82.6,JDP Oram,79.2
57b3c398,R Drake,Pavandeep Singh,94.8,DG Blampied,72.9,GD Elliott,70.9
57bd3ecc,Hammad Azam,SW Poynter,77.7,A Dutt,69.6,N Senamontree,69.4
57c95c3c,LH Rodrigues,NG Collins,79.3,JO Adedeji,74.4,DA Blignaut,72.5
57cb4044,BC Sahin,D Jakiel,78.6,R Hekure,78.4,AJ Jabiri,78.0
57ee1fde,YS Chahal,CA Young,94.1,Bilal Khan,89.2,A Zampa,88.1
57efa3be,SB Styris,Shaheryar Butt,91.0,NR Kirton,89.3,MN Samuels,89.1
57fcfd3b,S Muniandy,PJ Moor,84.1,L Siaka,83.1,Jaker Ali,82.9
58043739,TT Bresnan,KD Karthik,85.5,Washington Sundar,84.2,Delawar Khan,83.8
580ae7f2,IDA Damarell,AV Lazarus,94.1,CK Kapugedera,88.9,Ahmer Bin Nisar,88.8
58431ca0,MADI Hemantha,FJ Klaassen,85.7,Simi Singh,75.9,AG Cremer,75.8
5845b99b,Ali Farasat,AL Phehlukwayo,71.6,N Zimonjic,70.5,R Tari,68.4
58533699,SR Mohan,Mohamed Azzam,84.7,Sufyan Mehmood,84.5,Thuya Aung,78.2
585dda5d,KNA Bandara,Ahmed Aqeel,90.2,RK Paudel,89.4,Milind Kumar,89.3
587e65cc,Shahid Arshad,Hassan Rasheed,76.6,C Pengkumta,73.0,C Rububagumya,71.3
5892ac75,R Kalimuthu,C Kyewuta,84.1,KMDN Kulasekara,73.3,Yasin Patel,72.7
58973aaf,IA De Silva,RR Hendricks,93.0,TB Robinson,88.3,Tamim Iqbal,87.6
589f2008,G Bruno,FA Allen,84.8,Mohammad Naveed,81.7,V Sehwag,78.7
58a7f842,Baz Aybui,Abdur Razzak,86.8,Bilal Khan,85.8,V Baskaran,74.9
58aa33cd,Najjam Shahzad,N Vanua,83.0,Hassan Nawaz,82.8,II Selemani,74.8
58b5299f,H Ivanov,AF Milne,90.2,Muhammad Wafiq,85.3,D Klein,83.3
58c0c30c,L Maximo,AJ Jabiri,86.3,Abdur Razzak,82.1,V Baskaran,80.0
58c2fac4,A Athanaze,J Baker,91.1,C Kieswetter,90.0,PS Athavale,89.9
58cb36aa,S Nsubuga,Bilal Khan,90.7,Abdur Razzak,88.6,A Shukla,85.6
58ccba69,Gaurav Maithani,C Hinze,66.3,Praveen Santhanakrishnan,56.8,LPC Silva,55.2
58edb974,Irshad Mubbashar,Milind Kumar,81.7,S Vesawkar,78.3,Hisham Sheikh,76.4
58fba7cb,M Grzinic,Ibrahim Rizan,75.2,TK Joseph,69.4,PVD Chameera,66.4
5902f2eb,Saud Munir,B Kumar,86.4,B Balala,82.0,CA Young,80.7
5923eebb,Mohammad Abrar,Tenjin Rabgey,65.4,AA Onikoyi,64.7,GT Taylor,62.8
5934e1b2,Y Konate,AN Toube,88.5,G Sesay,78.9,Y Saranonnakkun,76.2
5935d694,Rishad Hossain,MK Thakur,82.5,Sompal Kami,77.8,Mirza Ahsan,77.4
5941e35c,Simba Mbaki,AG Cremer,71.8,N Nuntarach,71.5,AN Toube,68.5
5947220c,R Thapliyal,Abdur Razzak,90.0,Bilal Khan,85.7,CA Young,77.8
59559bc2,J Overton,Ibrahim Rizan,80.1,Simi Singh,76.8,IS Sodhi,76.2
596982e6,Ali Dawood,I Ntirenganya,86.5,P Utseya,84.1,Mustafizur Rahman,80.4
596c60cf,Tshering Tashi,Kim Daeyeon,92.4,K Piet,83.4,A Reyes,81.2
59792462,KM Jarvis,B Muzarabani,90.9,S Yeshi,83.3,Abdur Razzak,82.6
598f5484,Adil Butt,DL Vettori,74.4,JP Faulkner,67.3,SW Poynter,65.8
5992ef03,CC Machado,Mohamed Azzam,76.3,M Mooketsi,68.5,C Sudarsanan,68.3
5995707a,R Ankad,J Dzulfikar,71.7,Yusuf Ebrahim,61.7,C Rububagumya,60.9
599ce28e,Ansh Tandon,C Kyewuta,81.2,WP Masakadza,75.8,SR Thompson,72.6
59bff8c7,JV Chand,Haider Butt,94.9,KS Williamson,94.6,JP Duminy,93.7
59ddd811,NE Bonner,Thuya Aung,80.1,AJ Jabiri,74.6,Khin Aye,71.1
59e1abef,A Gupta,FJ Klaassen,86.6,CA Young,81.9,A Shukla,80.6
59e99272,L Zulu,AG Cremer,79.5,N Nuntarach,75.5,Ibrahim Rizan,74.6
59ea70a4,HT Tector,Towhid Hridoy,94.0,JE Root,93.1,RK Paudel,93.0
59f509ed,G Goudie,FJ Klaassen,89.1,B Muzarabani,84.7,V Baskaran,83.4
59fa2bbc,OJ Herrington,Shakeel Ahmed,79.0,AF Milne,76.4,S Hook,69.6
5a0dbdeb,A Dhabe,Abdur Razzak,78.3,Jaswinder Singh,76.8,A Zampa,76.4
5a22d91c,EMDY Munaweera,B Bhandari,90.1,Sazib Bhuiyan,89.9,H Carlyon,89.7
5a37ec26,MS Panesar,CA Young,84.9,Bilal Khan,82.3,FJ Klaassen,82.1
5a42db78,Abdullah Jasat,T Tshose,63.8,Haris Rauf,61.9,S Grover,56.0
5a4c12ab,Sohag Gazi,DG Blampied,84.6,Zeerak Chughtai,83.6,GD Elliott,81.2
5a6bb1c7,Fayyaz Ahmed,SJ Myburgh,60.7,JT Smuts,60.4,T Jamtsho,59.4
5a719b87,JF Chester,B Muzarabani,91.8,S Yeshi,85.1,Abdur Razzak,79.9
5a892f36,RLB Rambukwella,Shakeel Ahmed,80.6,SF Tiai,76.0,Khushdil Shah,75.7
5a8dc41e,Yasar Haroon,Khin Aye,82.4,P Suanchuai,78.9,AJ Jabiri,78.3
5a970aab,L Lamin,Anoop Orsu,79.0,MO Kitunda,78.5,Imran Anwar,78.0
5ab659d9,P Pirabakaran,Mehedi Hasan Miraz,79.5,XM Marshall,78.6,CN Onwuzulike,75.0
5abb0f07,TAW Patterson,Thuya Aung,80.4,D Jakiel,77.8,Kim Daeyeon,75.5
5ac8f17b,GJ Batty,G Bakiweyem,72.0,Ibrahim Rizan,70.4,Simi Singh,67.1
5ad8c974,I Kaia,T Marumani,70.9,M van Lingen,69.6,WU Tharanga,65.7
5af743d0,Sohail Khan,AU Rashid,84.1,DL Vettori,77.7,B Kumar,77.3
5afc0b37,Yusuf Bhoola,AG Cremer,80.7,N Nuntarach,79.2,G Bakiweyem,77.5
5b16a806,A Dananjaya,AU Rashid,86.5,B Kumar,84.8,Abdul Majid Abbasi,78.4
5b1d6583,AK Sah,Sarfaraz Ali,86.1,YBK Jaiswal,81.2,CH Gayle,80.4
5b2acc3f,Shahid Afridi,Lokesh Bam,90.2,AD Russell,88.5,Aslam Khan,87.6
5b351aff,Pratik Singh Bais,AU Rashid,76.7,B Kumar,73.3,Ijaz Hussain,72.3
5b531900,LF Mavume,Kim Daeyeon,68.2,R Rohan,63.5,Khin Aye,59.5
5b616bf0,LA Burns,D Sabir,85.4,S Muniandy,81.0,I Niyomugabo,78.0
5b658677,BJ Davidson,Abdur Razzak,83.2,Kim Daeyeon,78.7,PVD Chameera,76.9
5b7ab5a9,CV Varun,Bilal Khan,89.4,Abdur Razzak,88.9,B Muzarabani,82.9
5b7efabe,Aviel Warsulkar,S Yeshi,75.1,Abdur Razzak,74.0,M Theekshana,72.5
5b8c830e,KH Pandya,LM Jongwe,86.8,TT Bresnan,83.7,C Munoz-Mills,81.1
5b8e8294,K Joshi,S Foster,85.4,Sufyan Mehmood,78.8,Shahil Momin,77.2
5b8fffb4,GD Drummond,RDB Ahir,72.4,Mohamed Rishwan,71.1,WD Parnell,68.3
5b9b8d98,CA Keita,AN Toube,77.7,P Suanchuai,76.9,J Jemison,75.0
5bb1a1c4,I Sharma,Saeed Ajmal,76.7,BM Scholtz,72.3,A Shukla,64.7
5bb5a915,M Morkel,Umar Gul,73.6,TG Southee,73.2,K Rabada,70.2
5bbabe59,TL Chatara,Bilal Khan,90.5,Abdur Razzak,90.1,A Zampa,79.0
5bd3bb5d,PJ Ingram,WJ Cope,74.5,AJ Jabiri,72.5,Mohamed Rishwan,70.2
5bdcdb72,TM Dilshan,Faheem Nazir,95.0,P Kurup,94.7,MDKJ Perera,94.3
5bdeeed4,Shivam Sharma,P Useni,92.5,Rafiullah,91.4,Sayed Monib,91.1
5be810ba,MD Dai,Hisham Sheikh,89.0,OB Nightingale,86.6,S Foster,86.0
5bebe726,J Gallimore,Imran Ameer,80.1,MJ Richardson,72.3,MS Dhoni,71.1
5c037734,Choudry Share Ali,CV Anto,96.2,FH Allen,93.1,Syed Aziz,92.6
5c124657,Irfan Ahmed,D Gumyusenge,70.2,SJ Myburgh,62.2,Festus Benn,58.8
5c14bd52,Manan Bashir,AD Russell,96.0,KJ Stagno,93.4,Naseem Khushi,92.3
5c2f10ed,Q Utmanzai,E Niyomugabo,68.3,E Sebareme,67.0,E Mathew,63.2
5c57229d,Muhammad Fahim,AF Milne,76.2,Muhammad Wafiq,74.9,C Karunaratne,71.0
5c658441,Ayaz Dadabhai,Abdul Razzaq,83.8,Junaid Aziz,82.2,LM Jongwe,81.1
5c805a60,AA Navicha,Shaiman Anwar,80.2,N Pooran,79.9,FA Cossa,79.6
5c842df4,P Yevugah,Ibrahim Rizan,77.2,G Bakiweyem,76.1,E Kubwimana,67.3
5c86b6ac,S Elayaperumal,S Rungrueang,84.2,B Muzarabani,84.0,K Piet,84.0
5c88fab9,Awais Zia,SJ Myburgh,72.8,A Turay,72.6,E Dusingizimana,72.4
5c93efb1,Khalid Zahid,Sompal Kami,87.4,Washington Sundar,80.8,GJ Bailey,78.1
5ce3fe3f,N Nankov,B Muzarabani,82.2,N Nuntarach,80.3,AN Toube,79.1
5d00cd6f,MT Diaby,KK Lin Thu,67.9,Mahmud Jasat,67.2,P Suanchuai,65.5
5d17f075,C Sridev,ROC Dunka,80.7,J Jemison,68.7,N Nuntarach,66.7
5d1e7582,BKG Mendis,JH Kallis,97.6,Liton Das,96.4,S Dhawan,96.0
5d36377e,D Simpson,FJ Klaassen,71.1,WP Masakadza,65.6,Mehran Khan,65.0
5d38476c,Saqib Zulfiqar,SA Edwards,78.7,T Banton,76.0,DJ Mitchell,75.9
5d534cff,Haris Karim,FJ Klaassen,84.9,B Muzarabani,79.9,V Baskaran,79.2
5d60560f,Imran Ali Butt,JH Kallis,92.5,Salman Butt,92.2,BKG Mendis,91.7
5d6064b0,E Kuchey,B Muzarabani,84.6,Abdur Razzak,84.5,R Hekure,81.1
5d656f48,O Issouf,Abdur Razzak,84.6,B Muzarabani,84.3,S Yeshi,82.8
5d664346,TB Robinson,RD Rickelton,95.3,RR Hendricks,94.0,AD Hales,93.6
5d6a1f76,Zeeshan Kukikhel,TC Barker,91.9,Liton Das,91.0,E Lewis,90.5
5d77a96a,Umar Adam,Asif Ali,94.8,Syed Aziz,93.5,Naseem Khushi,92.0
5d9d83e6,D Young,Yves Cyusa,69.6,IKEG Artawan,68.9,Adnan Idrees,68.7
5d9ebb3c,Z Abbasi,PF Gallagher,78.1,HER Tyler,72.9,Rafiullah,69.6
5da43a10,R Sekaran,B Kumar,86.8,Pavandeep Singh,81.2,CA Young,81.0
5db10a22,Anmoldeep Singh,Abdur Razzak,92.0,Bilal Khan,88.3,K Piet,85.3
5dc19220,GM Strydom,D Gumyusenge,76.8,PK Matautaava,76.6,KK Lin Thu,62.9
5de198db,Abdullah Akbarjan,E Kubwimana,83.2,T Taylor,74.4,AN Toube,73.8
5e0bb751,Shagharai Sefat,B Muzarabani,88.9,K Piet,83.6,C Wright,82.9
5e5a45bd,Kabir Berlia,Shahid Afridi,89.4,P Useni,86.8,NLTC Perera,84.7
5e5eab39,Nazmul Hossain,Abdur Razzak,87.1,Bilal Khan,85.8,K Piet,82.1
5e67d4e0,Imran Yousaf,B Kumar,86.0,Pavandeep Singh,80.3,AU Rashid,79.2
5e72608f,KY Wilfried,Khin Aye,78.6,GT Taylor,75.4,C Rububagumya,75.3
5ea3a7c6,Esam Rahman,DMW Rawlins,93.8,P Khadka,93.3,BB McCullum,92.9
5eb51b97,V Sukumaran,J Charles,91.2,A Balbirnie,85.3,BA King,81.9
5eba6319,Faisal Safi,A Johnson,72.5,M Coetzee,67.3,Muhammad Muneeb,65.6
5ec41cd7,Jasdeep Singh,P Utseya,76.8,M Theekshana,76.1,D Klein,71.9
5edaa34d,B Dugic,Abdur Razzak,95.7,Bilal Khan,88.7,PVD Chameera,86.1
5eea345c,Khalid Latif,DJM Short,86.9,BN Cooper,84.3,A Balbirnie,83.9
5eef2118,MVT Fernando,E Niyomugabo,73.2,E Sebareme,70.4,Simi Singh,60.3
5ef3c310,M Shahbaz Butt,Umair Qasim,84.7,Kaleemullah,80.0,Mahedi Hasan,78.5
5efa8af3,M Syahadat Ramli,DC Stovell,82.2,DA Blignaut,81.8,Ahmed Aqeel,79.6
5f0f398d,D Mauro,K Piet,82.5,Bilal Khan,75.2,M Theekshana,69.7
5f25b104,Sheikh Rasik,Karanbir Singh,94.8,Mohammad Ihsan,94.8,Faisal Khan,94.6
5f26f677,BM Duckett,PD Salt,95.8,AD Hales,94.7,Q de Kock,93.4
5f547c8b,Rashid Khan,JO Holder,65.1,SC Getkate,63.3,Fitri Sham,58.7
5f5ca1a7,Tanwir Afzal,Khalid Zahid,80.2,Sompal Kami,77.9,Zahir Mohammed,76.5
5f5e0c8c,ML Udawatte,Mohamed Rishwan,62.8,A McAuley,61.4,HA Jackson,56.4
5f5efae1,N Tanner,Yusuf Ebrahim,86.4,Shahil Momin,78.2,Sufyan Mehmood,76.9
5f77f23a,US Hathinjar,R Sandaruwan,87.7,M Simpson-Parker,86.2,T Parima,85.1
5f77f4ec,A Kansonkho,Abdur Razzak,85.9,B Muzarabani,85.7,S Yeshi,82.5
5f789ff9,R Mbaiwa,FJ Klaassen,83.2,V Baskaran,80.5,D Jakiel,79.8
5f91b34e,Abdul Stanikzai,AK Mohan,81.4,Irfan Hafejee,79.3,Thuya Aung,74.7
5fa06777,IK Pathan,JA Fitzgerald,75.7,Abdul Razzaq,74.4,LM Jongwe,73.4
5faa30f7,Amir Hayat,AN Toube,79.9,N Nuntarach,75.5,J Jemison,75.0
5fbd0632,SA Wijeratne,J Mosca,80.3,Saqlain Arshad,70.2,M Coetzee,68.5
5fbe14fc,Imrul Kayes,WJ Cope,74.7,A McAuley,70.0,Mohamed Rishwan,67.7
5fe3709e,G Bakiweyem,Ibrahim Rizan,75.2,RDB Ahir,67.8,Ijaz Hussain,66.2
5feead83,TT Maposa,DL Vettori,84.9,Ehsan Khan,82.9,C Kyewuta,77.5
5fef85ee,R Mutumbami,Anoop Orsu,84.8,R Ravindra,76.6,Aarif Sheikh,75.6
5ffb535d,Suhail Sattar,C Pengkumta,79.2,AA Onikoyi,70.4,DK Anefie,62.4
6005fe89,MH Oman,AG Cremer,89.6,Ibrahim Rizan,85.4,B Balala,79.5
601544aa,Osama Mahmood,K Bhurtel,93.4,R Mazumder,91.7,G Gambhir,91.6
6020a3c6,KU Carty,Amir Zaib,76.8,Hassan Nawaz,68.7,Mirza Ahsan,67.8
60285d55,L Botha,FH Allen,95.8,Bilal Zalmai,94.8,RG Sharma,94.4
602db3d9,GJ van Rensburg,Mahmud Jasat,84.0,Mohamed Rishwan,78.8,C Rububagumya,74.3
602ebd4c,Sami Sohail,Virandeep Singh,97.1,CO Obuya,93.8,NS Dhaliwal,93.5
60606200,Muzahir Raza,Imad Wasim,80.1,D Ramdin,79.6,R Ashwin,78.1
6084f6ee,Muhammed Manga,Abhijeet Ahuja,76.8,GT Taylor,72.1,Tenjin Rabgey,68.7
609d6c7c,W Peatfield,Saeed Ajmal,65.0,BM Scholtz,62.1,Haris Rauf,57.7
60aa2db3,LG Pretorius,Saqlain Arshad,81.8,KJ Coetzer,80.4,Raza Iqbal,75.7
60afbd75,Navid Balouch,J Barker,82.3,S Foster,80.4,S Vesawkar,80.3
60b46ad1,MO Kain,Amir Zaib,81.2,Ravinderpal Singh,65.9,MA Leask,61.8
60bb8160,RHO Saunders,D Jakiel,76.9,AJ Jabiri,73.2,N Tanner,68.8
60beb01b,WW Hinds,R Hekure,83.9,WJ Cope,76.5,N Nuntarach,73.9
60bec5c3,Muhammad Amir,Nurul Hasan,69.2,S Austin,66.9,SR Thompson,65.1
60cc80ac,Razmal Shigiwal,AB de Villiers,95.0,TH David,94.5,C Munro,94.5
60ef3ddb,AA Hussein,AU Rashid,86.7,SW Poynter,80.8,DL Vettori,79.4
60fc2c8c,T Shanmugam,S Foster,59.6,J Barker,47.8,SE Marsh,43.3
6113433c,Akbar Khan,AN Toube,76.3,N Nuntarach,75.3,R Hekure,68.7
612a395c,S Singh,OH Agbomadzie,84.1,JO Adedeji,81.3,NG Collins,77.1
